sku,category,name,unit,unit_price_ex_gst,currency,source_files,source_pages,status,review_reason
J161B,Chairs,J161B black frame High-quality mesh fabric + high-density foam + PP + metal *seat depth53 *seat width50 *chair depth66 *chair width60 *Chair Back Height67 *Floor to Seat Height40-49 72*54*58.5 2piece per carton 12.2kg,ea,,AUD,chairs.pdf,20,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J161C,Chairs,J161C black frame High-quality mesh fabric + high-density foam + PP + metal *F*lsoeoart dteop tChh5a1ir *seat width50 *chair depth64 *chair width60 *Chair Back Height60 *Floor to Seat 86*66*58 4piece per carton 10.5kg,ea,,AUD,chairs.pdf,20,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J163A,Chairs,J163A Hollow Seat with Footrest black frameblack mesh High-quality mesh fabric + high-density foam + PP + metal 78*36*63 1piece per cartonleg inside,ea,,AUD,chairs.pdf,19;20,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J163C,Chairs,J163C black frame High-quality mesh fabric + high-density foam + PP + metal 108*66*70*4 8cm 1piece per cartonleg inside,ea,,AUD,chairs.pdf,19,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
J165B,Chairs,J165B black frame High-quality mesh fabric + high-density foam + PP + metal Height45 *seat depth50 *seat width50 *chair depth70 *chair width59 *Chair Back Height69 *Floor to Seat 72*60*48 2piece per carton 12kg,ea,,AUD,chairs.pdf,20,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J165C,Chairs,J165C black frame High-quality mesh fabric + high-density foam + PP + metal Height40-49 *seat depth50 *seat width48 *chair depth60 *chair width60 *Chair Back Height69 *Floor to Seat 93*72*61 5piece per carton 10.5kg,ea,,AUD,chairs.pdf,20,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J183,Chairs,J183 black frameblack mesh With Wi out Writing B o High-quality mesh fabric + high-density foam + PP + metal 101*42*62cm 2piece per cartonAlrea dy installed,ea,,AUD,chairs.pdf,21,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J185B,Chairs,J185B gre black frame High-quality mesh fabric + high-density foam + PP + metal 65*50*59 2piece per carton 21.3kg,ea,,AUD,chairs.pdf,21,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
J186B,Chairs,J186B gre black frame High-quality mesh fabric + high-density foam + PP + metal 65*50*59 2piece per carton 21.3kg,ea,,AUD,chairs.pdf,21,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J186C,Chairs,J186C gre gray black frame High-quality mesh fabric + high-density foam + PP + metal *seat depth50 *seat width48 *Chair Back Height59 *Floor to Seat Height44 *Floor to Chair Back Height101 86*66*58 4piece per carton 8.25,ea,,AUD,chairs.pdf,21,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J187C,Chairs,J187C black black High-quality mesh fabric + high-density foam + PP + metal 68*68*53cm 4piece per cartonleg inside,ea,,AUD,chairs.pdf,21,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
J192A,Chairs,J192A Hollow Seat with Footrest black framegrey mesh High-quality mesh fabric + high-density foam + PP + metal 77*41*62cm 1piece per cartonleg inside,ea,,AUD,chairs.pdf,20,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J195B,Chairs,J195B black frame High-quality mesh fabric + high-density foam + PP + metal 72*60*60cm 2piece per carton 0.23,ea,,AUD,chairs.pdf,19,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
J195C,Chairs,J195C black frame High-quality mesh fabric + high-density foam + PP + metal 92*75*57. 4piece per carton 9.1KG,ea,,AUD,chairs.pdf,19,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
J196B,Chairs,J196B black frameblack mesh High-quality mesh fabric + high-density foam + PP + metal 72*60*60cm 2piece per carton 0.23,ea,,AUD,chairs.pdf,19,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J196C,Chairs,J196C black frameblack mesh High-quality mesh fabric + high-density foam + PP + metal,ea,,AUD,chairs.pdf,19,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
J198,Chairs,J198 black High-quality mesh fabric + high-density foam + PP + metal 94*60*52cm 6piece per cartonleg inside,ea,,AUD,chairs.pdf,22,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
J199A,Chairs,J199A 低配 black frameblack mesh Fixed ArmreShell High-quality mesh fabric + high-density foam + PP + metal 77*41*62cm 1piece per carton leg inside,ea,,AUD,chairs.pdf,20,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
K777A-LP,Chairs,K777A-LP black frame High-quality mesh fabric + high-density foam + PP + metal 70*57*61cm 2piece per carton 15.7KGS,ea,,AUD,chairs.pdf,23,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
K777B-LP,Chairs,K777B-LP black frame High-quality mesh fabric + high-density foam + PP + metal 70*57*61cm 2piece per carton 15KGS,ea,,AUD,chairs.pdf,23,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
K777C-LP,Chairs,K777C-LP black frame High-quality mesh fabric + high-density foam + PP + metal 70*57*61cm 2piece per carton 15KGS,ea,,AUD,chairs.pdf,23,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
KL-333B,Chairs,KL-333B black frame High-quality mesh fabric + high-density foam + PP + metal 73*64*62cm 2piece per carton 15kg,ea,,AUD,chairs.pdf,22,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
KL-333C,Chairs,KL-333C black frame High-quality mesh fabric + high-density foam + PP + metal 73*64*62cm 2piece per carton 14.5kg,ea,,AUD,chairs.pdf,22,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
KL-773,Chairs,KL-773 metal leg+10元 black frame High-quality mesh fabric + high-density foam + PP + metal 80*40*64MM 1piece per carton 16.75KG,ea,,AUD,chairs.pdf,22,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
KL-777A-LP,Chairs,KL-777A-LP black frame High-quality mesh fabric + high-density foam + PP + metal 70*57*61cm 2piece per carton 15.95KGS,ea,,AUD,chairs.pdf,23,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
KL-777B-LP,Chairs,KL-777B-LP black frame High-quality mesh fabric + high-density foam + PP + metal 70*57*61cm 2piece per carton 15.5KGS,ea,,AUD,chairs.pdf,23,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
KL-777C-LP,Chairs,KL-777C-LP black frame High-quality mesh fabric + high-density foam + PP + metal 70*57*61cm 2piece per carton 13.6KGS,ea,,AUD,chairs.pdf,23,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_100
YZBA038,Chairs,YZBA038 black frame High-quality mesh fabric + high-density foam + PP + metal Height42-51 42-51*60*105-113 47-57*58 2piece per carton *106-116 21.3kg,ea,,AUD,chairs.pdf,17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
YZBB038,Chairs,YZBB038 black frame High-quality mesh fabric + high-density foam + PP + metal 42-51*60*96-104 65*50*59 2piece per carton 21.3kg,ea,,AUD,chairs.pdf,17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
YZBD038,Chairs,YZBD038 black frame High-quality mesh fabric + high-density foam + PP + metal *seat depth49 *seat width48 *Chair Back Height57 *Floor to Seat Height43 *Floor to Chair Back Height100 57*58*97 2piece per carton 20.65kg,ea,,AUD,chairs.pdf,17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
MG 0,Desks & Cabinets,MG 0 | BP Executive table | 2000Wx1900Dx750H os El grade MDF,ea,,AUD,Desk&Cabinets.pdf,1,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
MG-03,Desks & Cabinets,MG-03 cabinet 1800W*400D*800H E1 grade melamine fiber board m³ 82KG,ea,,AUD,Desk&Cabinets.pdf;LiYu Furniture Quotation - 2025.pdf,1;12,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
D0812,LiYu (Supplier),D0812 staff table (2-seat) Extended position 1400*1200*1005 E1 grade melamine fiber board m³ 80KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,19;20,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
E0,LiYu (Supplier),coffee table 1400*700*450 E0 grade high- m³ 75KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,6;7,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
E1,LiYu (Supplier),staff table (2-seat) Extended position 1200/1350*2120*75 0H E1 grade melamine fiber board+metal m³ 108 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,1;2;3;4;6;7;9;10;11;12;18;19;21;22;23,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
FLHYZ-90,LiYu (Supplier),FLHYZ-90 Conference table W2800*D1200*H750 E1 grade MDF+ Desktop sticker wood veneer+metal m³ 121KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,9,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
FLHYZ-91,LiYu (Supplier),FLHYZ-91 Conference table W1800*D850*H750 E1 grade MDF+ Desktop sticker wood veneer+metal m³ 74KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,9,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
FLZYZ-80,LiYu (Supplier),FLZYZ-80 workstation W1500*D1400*H1100 （Including mobile cabinet） E1 grade melamine fiber board+metal m³ 118KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,16,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
FLZZ-103,LiYu (Supplier),FLZZ-103 executive table W1800*D1600*H750 E1 grade MDF+ E1 grade melamine fiber board m³ 108KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,13,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
FLZZ-70D,LiYu (Supplier),FLZZ-70D executive table W2800*D1800*H750 E1 grade melamine fiber board m³ 146KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,15,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
GH-01,LiYu (Supplier),GH-01 executive table 1800*1800*760 E1 grade MDF+ E1 grade melamine fiber board m³ 129KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,5,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
GH-02,LiYu (Supplier),GH-02 executive table 2000*1800*760 E1 grade MDF+ E1 grade melamine fiber board m³ 130KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,7,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
GH-04,LiYu (Supplier),GH-04 executive table 2000*1800*760 E1 grade MDF+ E1 grade melamine fiber board m³ 152.5KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,7,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
GH-05,LiYu (Supplier),GH-05 executive table 2000*1800*760 E1 grade MDF+ E1 grade melamine fiber board+metal m³ 126KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,7,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
MG-01,LiYu (Supplier),MG-01 executive table 3200W*2400D*750H E1 grade MDF+ E1 grade melamine fiber board m³ 310KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,11;12,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
MG-02,LiYu (Supplier),MG-02 filing cabinet 3800W*450D*2080H E1 grade MDF+ E1 grade melamine fiber board m³ 364KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,12,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
NK-8008,LiYu (Supplier),NK-8008 Conference table 4800*1500*750 E1 grade MDF+ Desktop sticker wood veneer m³ 385KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,5,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
QS-02A,LiYu (Supplier),QS-02A executive table 2200W*2100D*769H E1 grade MDF+ E1 grade melamine fiber board+PU leather m³ 183 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,10,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
TES-001,LiYu (Supplier),TES-001 CE0 table 2600*1000*750 E0 grade high- density board + sticker wood veneer+stainle ss steel m³ 189KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,6,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W1200,LiYu (Supplier),FLZZYZ- 74K staff table (2-seat) W1200*D1200*H750 (Excluding mobile cabinet and computer CPU rack) E1 grade melamine fiber board+metal m³ 41KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,16;17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W1500,LiYu (Supplier),FLZYZ- 80-2 workstation W1500*D1400*H1100 E1 grade melamine fiber board m³ 92KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,16;18,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W1550,LiYu (Supplier),W1550*D1200*H750 melamine fiber m³ 92KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,18,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W1600,LiYu (Supplier),manager table W1600*D1600*H750 E1 grade melamine fiber board+metal m³ 73KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,13;14;15;16,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W1800,LiYu (Supplier),FLHYZ- 72-1 Conference table W1800*D880*H750 E1 grade melamine fiber board m³ 62.5KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,9;13;14;15;16;17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W2000,LiYu (Supplier),FLHYZ- W2000*D1000*H750 melamine fiber m³ 69KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,8;9;13;14;15;16;17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W2200,LiYu (Supplier),table W2200*D2000*H750 melamine fiber m³ 166KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,8;13;14;15;16,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W2400,LiYu (Supplier),FLZZYZ- 74K1 staff table (4-seat) W2400*D1200*H750 (Excluding mobile cabinet and computer CPU rack) E1 grade melamine fiber board+metal m³ 73KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,8;9;13;14;15;16;17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W2600,LiYu (Supplier),W2600*D2000*H750 m³ 189KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,8;13;15,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W2800,LiYu (Supplier),executive table W2800*D2000*H750 E1 grade MDF+ E1 grade melamine fiber board m³ 193KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,8;9;13;14;15;17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W3000,LiYu (Supplier),W3000*D2000*H750 board m³ 193KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,8;13;15,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W3200,LiYu (Supplier),30w32 File cabinet W3200*D400*H2000 E1 grade melamine fiber board+glass m³ 250 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,8;9;10;14;15;17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W3500,LiYu (Supplier),FLHYZ- 72-3 Conference table W3500*D1200*H750 E1 grade melamine fiber board m³ 148KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,14;16,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W3600,LiYu (Supplier),FLZZYZ- 74K2 staff table (6-seat) W3600*D1200*H750 (Excluding mobile cabinet and computer CPU rack) E1 grade melamine fiber board+metal m³ 109KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,9;16;17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W4000,LiYu (Supplier),FLHYZ- Conference W4000*D1400*H750 m³ 184KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,9;14;16,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W5000,LiYu (Supplier),FLHYZ- W5000*D1500*H750 melamine fiber m³ 230KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,14;16,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W6000,LiYu (Supplier),W6000*D1600*H750 melamine fiber m³ 280KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,14;16,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
W800,LiYu (Supplier),cabinet W800*D400*H1200 melamine fiber m³ 42KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,17,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
ZB-01,LiYu (Supplier),ZB-01 executive table 2800*1000（2000） *760H E1 grade MDF+ E1 grade melamine fiber board+metal m³ 222 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,1,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
ZB-02,LiYu (Supplier),ZB-02 executive table 2000*1800*760 E1 grade melamine fiber board+metal m³ 152 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,2,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
ZB-04,LiYu (Supplier),ZB-04 executive table 2400*1000（2000） *760H E1 grade MDF+ E1 grade melamine fiber board+metal m³ 200 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,1,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
ZB-12,LiYu (Supplier),ZB-12 staff table (4-seat) 2800*1200*1050H E1 grade melamine fiber board+metal m³ 137 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,3,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
ZB-13,LiYu (Supplier),ZB-13 staff table (2-seat) 1200/1350*2120*75 0H E1 grade melamine fiber board+metal m³ 115 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,4,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
ZB-14,LiYu (Supplier),ZB-14 staff table (2-seat) 1540*2120*1050H E1 grade melamine fiber board+metal m³ 129 KG,ea,,AUD,LiYu Furniture Quotation - 2025.pdf,4,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S01,Sofas,25-S01 $sofa 3 seats 280*95*75 3350High-density High- resilience Foam 300 116*31*62 100*28*28 0.30 57 2,ea,,AUD,sofas1.pdf,1,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S02,Sofas,25-S02 $sofa 3 seats 280*100*72 3350High-density High- resilience Foam 400 117*34*34 *2 0.27 51 2,ea,,AUD,sofas1.pdf,1,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S07,Sofas,25-S07 $sofa 3 seats 280*100*75 66 Eco-friendly Anti- wrinkle Chenille Fabric+3350High-density High-resilience Foam 300 128*40*40 *2 0.40 54 2,ea,,AUD,sofas1.pdf,1,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S08,Sofas,25-S08 $sofa 3 seats 300*100*72 3350High-density High- resilience Foam 300 116*31*62 100*28*28 0.30 57 2,ea,,AUD,sofas1.pdf,1,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S12,Sofas,25-S12 $sofa 3 seats 280*95*72 3350High-density High- resilience Foam 300 117*34*34 *2 0.27 51 2,ea,,AUD,sofas1.pdf,2,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S14,Sofas,25-S14 $sofa 3 seats 300*100*72 3350High-density High- resilience Foam 400 116*31*62 100*28*28 0.30 57 2,ea,,AUD,sofas1.pdf,2,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S17,Sofas,25-S17 $sofa 1 seat80*100*8 0 75 Eco-friendly Anti- wrinkle Chenille Fabric+3350High-density High-resilience Foam 390 88*28*28 0.07 16.5 1,ea,,AUD,sofas1.pdf,2,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_200
S35,Sofas,25-S35 $sofa 1 seat 80*100*65 68 Eco-friendly Anti- wrinkle Chenille Fabric+3350High-density High-resilience Foam 390 88*30*30 0.08 16 1,ea,,AUD,sofas1.pdf,3,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_200
S38,Sofas,25-S38 $sofa 1 seat85*100*7 2 69 Anti-Wrinkle Corduroy Fabri+3350High-density High-resilience Foam 436 100*31*31 0.10 17 1,ea,,AUD,sofas1.pdf,4,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S40,Sofas,25-S40 $*95*40+42 42 Eco Anti-Wrinkle Flannel+3350High- density High-resilience Foam 420 105*29*29 0.09 16.6 1,ea,,AUD,sofas1.pdf,4,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_200
S41,Sofas,25-S41 $sofa 1 seat 80*100*78 60 Eco-friendly Anti- wrinkle Chenille Fabric+3050High-density High-resilience Foam 330 100*27*27 0.07 16 1,ea,,AUD,sofas1.pdf,4,REVIEW_REQUIRED,SUSPECT_LOW_PRICE_LT_200
S43,Sofas,25-S43 $sofa 3 seats 270*106*60 3350High-density High- resilience Foam 436 115*33*33 *3 0.30 72.5 3,ea,,AUD,sofas1.pdf,4,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
S47,Sofas,25-S47 $sofa 3 seats 285*100*60 80 Eco-friendly Anti- wrinkle Chenille Fabric+3350High-density High-resilience Foam 390 90*33*33* 3 0.29 56.6 3,ea,,AUD,sofas1.pdf,5,REVIEW_REQUIRED,MULTIPLE_PRICES_OR_CURRENCIES
